building_age,office_ratio,floor_efficiency,value_per_sqft,land_value_ratio,lotarea,bldgarea,officearea,numfloors,assessland,assesstot,yearbuilt,transaction_count,deed_count,mortgage_count,mta_accessibility_proxy,business_density_proxy,construction_activity_proxy,commercial_ratio,distress_score,target_high_vacancy_risk,BBL,borough_code,borough,latitude,longitude
114.0,0.8888888888888888,4350.0,98.5603448275862,0.3446164611213155,4223.0,52200.0,46400.0,12.0,1773000.0,5144850.0,1911.0,0.0,,,,,0.3396805601941848,1.0,0.0,0,10083800580,1,Manhattan,40.775208124507984,-73.96714377082907
115.0,0.8252512013979904,2289.0,90.55045871559632,0.3864524533217542,2472.0,11445.0,9445.0,5.0,400500.0,1036350.0,1910.0,0.0,,,,,0.9522044161570196,1.0,0.0,0,10083900590,1,Manhattan,40.798514603181935,-74.01367087348581
134.0,0.8104233877673197,4295.285714285715,153.4971896098713,0.1950078003120124,5799.0,30067.0,24367.0,7.0,900000.0,4615200.0,1891.0,0.0,,,,,0.1934616673839457,1.0,0.0,0,10084900100,1,Manhattan,40.75308071535644,-73.96363918893312
111.0,0.9205129563881088,3774.2,122.2232526098246,0.1560823334308848,3548.0,37742.0,34742.0,10.0,720000.0,4612950.0,1914.0,0.0,,,,,0.318704231199201,1.0,0.0,0,10084800080,1,Manhattan,40.790082684478264,-74.01415386581826
129.0,0.752312093778596,39497.28571428572,212.2404432854337,0.2315933160021779,39775.0,276481.0,208000.0,7.0,13590000.0,58680450.0,1896.0,0.0,,,,,0.3408857248889967,1.0,0.0,0,10084700620,1,Manhattan,40.78676683723891,-73.96982561833195
145.0,0.5060486052500595,11552.25,109.14756865545672,0.4068522483940043,14500.0,92418.0,46768.0,8.0,4104000.0,10087200.0,1880.0,0.0,,,,,0.0645343397894321,1.0,0.0,1,10084700160,1,Manhattan,40.83153849478406,-73.93367650690324
112.0,0.9039830154572188,17121.45,98.4041947381793,0.2644195456791442,15925.0,342429.0,309550.0,20.0,8910000.0,33696450.0,1913.0,0.0,,,,,0.249417708413689,0.9902023485160428,0.0,0,10084900160,1,Manhattan,40.831458906121945,-73.97385259959626
99.0,0.9147121535181236,10787.0,158.3259942523408,0.2437257097687899,10650.0,215740.0,197340.0,20.0,8325000.0,34157250.0,1926.0,0.0,,,,,0.1947802442470222,1.0,0.0,0,10084900700,1,Manhattan,40.80779886911028,-73.99074441335861
123.0,0.9223803363518758,3220.833333333333,104.21604139715394,0.2390794324656463,3265.0,38650.0,35650.0,12.0,963000.0,4027950.0,1902.0,0.0,,,,,0.8289459762856562,1.0,0.0,0,10084900020,1,Manhattan,40.764982622122695,-73.96103618894712
114.0,0.9375,5466.666666666667,107.0670731707317,0.1813172731932342,4600.0,65600.0,61500.0,12.0,1273500.0,7023600.0,1911.0,0.0,,,,,0.234195765942751,1.0,0.0,0,10084900310,1,Manhattan,40.820191114719506,-73.93634086896036
124.0,0.8797639000218611,3430.75,134.57698753916782,0.3045808966861598,3680.0,27446.0,24146.0,8.0,1125000.0,3693600.0,1901.0,0.0,,,,,0.5468881354201686,1.0,0.0,0,10084800500,1,Manhattan,40.77850157668985,-74.02655916349408
125.0,0.6229699972474539,10172.4,184.9032676654477,0.1823053734628451,12400.0,101724.0,63371.0,10.0,3429000.0,18809100.0,1900.0,0.0,,,,,0.6198956626597433,1.0,0.0,0,10084700270,1,Manhattan,40.72900428156434,-73.95816719226474
125.0,0.8891428571428571,26923.07692307692,208.73057142857144,0.1293533564116147,24450.0,350000.0,311200.0,13.0,9450000.0,73055700.0,1900.0,0.0,,,,,0.8294131480463738,1.0,0.0,0,10084700400,1,Manhattan,40.76293561040445,-73.90532295904913
115.0,0.8387584399879069,2480.75,84.71228459135342,0.2676659528907923,2581.0,19846.0,16646.0,8.0,450000.0,1681200.0,1910.0,0.0,,,,,0.5568067326260475,1.0,0.0,1,10084200330,1,Manhattan,40.787326349189215,-73.94251715183616
124.0,0.92428801615189,7924.7692307692305,132.29358777736795,0.1650873311982038,7990.0,103022.0,95222.0,13.0,2250000.0,13629150.0,1901.0,0.0,,,,,0.6030107709288864,1.0,0.0,0,10084400010,1,Manhattan,40.82861078918324,-73.96831229266664
118.0,0.8584460522176786,6358.0,121.24095627555836,0.1976482361771328,6725.0,44506.0,38206.0,7.0,1066500.0,5395950.0,1907.0,0.0,,,,,0.1950740261772406,1.0,0.0,0,10084300370,1,Manhattan,40.77392359139214,-73.93921312466505
105.0,0.8792286737966479,4657.5625,270.79950617946616,0.3344854498829301,9325.0,74521.0,65521.0,16.0,6750000.0,20180250.0,1920.0,0.0,,,,,0.6380453452353884,1.0,0.0,0,10084400260,1,Manhattan,40.72264006443802,-73.94857517719487
113.0,0.9348906276771946,7295.416666666667,201.5426352161745,0.1530260909485067,7425.0,87545.0,81845.0,12.0,2700000.0,17644050.0,1912.0,0.0,,,,,0.1508614797649724,1.0,0.0,0,10084300200,1,Manhattan,40.785937084164836,-73.933519944542
105.0,0.4501462975467026,4443.0,122.65361242403782,0.2576383154417836,5163.0,22215.0,10000.0,5.0,702000.0,2724750.0,1920.0,0.0,,,,,0.4223215939311441,1.0,0.0,1,10081600130,1,Manhattan,40.788772802002825,-74.07239658054914
118.0,0.9158878504672896,4863.636363636364,88.10747663551402,0.1718377088305489,4600.0,53500.0,49000.0,11.0,810000.0,4713750.0,1907.0,0.0,,,,,0.8397337200378419,1.0,0.0,0,10082200520,1,Manhattan,40.792391881445134,-74.04887280668316
101.0,0.903001413407976,3608.3,132.0580328686639,0.3550854660496741,3934.0,36083.0,32583.0,10.0,1692000.0,4765050.0,1924.0,0.0,,,,,0.0242778066486928,1.0,0.0,1,10083800560,1,Manhattan,40.82909357579772,-73.92095854252584
100.0,0.9144990594896544,4385.916666666667,79.83222815450969,0.3148762985969797,4740.0,52631.0,48131.0,12.0,1323000.0,4201650.0,1925.0,0.0,,,,,0.7761056959641425,1.0,0.0,0,10083800300,1,Manhattan,40.83404616200449,-74.04646395880806
115.0,1.0,1419.25,84.3403205918619,0.4727443609022556,1959.0,5677.0,5677.0,4.0,226350.0,478800.0,1910.0,0.0,,,,,0.7969789969986545,1.0,0.0,0,10091500450,1,Manhattan,40.753389456380916,-73.95112306821403
115.0,1.0,2118.75,180.0,0.2259587020648967,2554.0,8475.0,8475.0,4.0,344700.0,1525500.0,1910.0,0.0,,,,,0.7097427598209215,1.0,0.0,0,10147000060,1,Manhattan,40.75229282709755,-73.98880248280162
105.0,0.7991463720813458,1991.5,101.68214913381873,0.2222222222222222,2173.0,7966.0,6366.0,4.0,180000.0,810000.0,1920.0,0.0,,,,,0.5250711333866664,1.0,0.0,0,10083700270,1,Manhattan,40.731090064452225,-74.02100946227979
114.0,0.91406867631389,4848.833333333333,118.1650225140068,0.2617972380391387,4906.0,58186.0,53186.0,12.0,1800000.0,6875550.0,1911.0,0.0,,,,,0.1168106003151969,1.0,0.0,1,10083700620,1,Manhattan,40.81804078351402,-73.95371751214262
105.0,0.6743996743996744,1755.0,122.63736263736264,0.1792114695340501,1975.0,12285.0,8285.0,7.0,270000.0,1506600.0,1920.0,0.0,,,,,0.1453391443386278,1.0,0.0,1,10083700660,1,Manhattan,40.85554100541688,-73.96114832481416
110.0,0.9188251789535828,5646.25,95.70511401372592,0.5183900069396252,5555.0,67755.0,62255.0,12.0,3361500.0,6484500.0,1915.0,0.0,,,,,0.1362463329445207,1.0,0.0,0,10083700200,1,Manhattan,40.76734590360455,-73.86568286739518
65.0,0.8333333333333334,1880.0,154.70744680851064,0.1444043321299639,1975.0,11280.0,9400.0,6.0,252000.0,1745100.0,1960.0,0.0,,,,,0.6653157744916627,1.0,0.0,0,10083700650,1,Manhattan,40.77102847176375,-74.00244056022679
125.0,0.2206572769953051,1065.0,118.30985915492958,0.2857142857142857,1641.0,4260.0,940.0,4.0,144000.0,504000.0,1900.0,0.0,,,,,0.0787998710253435,0.5586854460093896,0.0,1,10083700710,1,Manhattan,40.85643912784494,-73.89919449399653
101.0,0.9375070411201416,3883.4375,96.48909632252354,0.3467687457779779,4938.0,62135.0,58252.0,16.0,2079000.0,5995350.0,1924.0,0.0,,,,,0.792145827214803,1.0,0.0,0,10083800360,1,Manhattan,40.80837789266075,-73.95357885428078
114.0,0.919921326215229,5931.666666666667,78.91753301489183,0.5656492830249139,6419.0,71180.0,65480.0,12.0,3177450.0,5617350.0,1911.0,0.0,,,,,0.8397872542985095,1.0,0.0,0,10083700230,1,Manhattan,40.80491178524005,-74.00425109407713
117.0,0.908440878967562,5734.0,145.56592256714336,0.085362566268308,6166.0,68808.0,62508.0,12.0,855000.0,10016100.0,1908.0,0.0,,,,,0.0205322942280899,1.0,0.0,0,10082200620,1,Manhattan,40.72355417470131,-73.93123767712413
117.0,0.9072547403132728,4043.3333333333335,125.45651277823578,0.1478524432616249,4600.0,48520.0,44020.0,12.0,900000.0,6087150.0,1908.0,0.0,,,,,0.6342631410175805,1.0,0.0,0,10082200670,1,Manhattan,40.817036403463966,-73.9429130747773
115.0,0.7692307692307693,11877.666666666666,120.75288356298935,0.086281276962899,10850.0,142532.0,109640.0,12.0,1485000.0,17211150.0,1910.0,0.0,,,,,0.3908407652673391,1.0,0.0,0,10082200700,1,Manhattan,40.73664318297451,-73.96940783525709
118.0,0.8488964346349746,4908.333333333333,95.11120543293718,0.1783275765121696,4646.0,58900.0,50000.0,12.0,999000.0,5602050.0,1907.0,0.0,,,,,0.3667695768091161,1.0,0.0,0,10082200490,1,Manhattan,40.72639899070325,-73.95788523217796
119.0,0.9149672775862856,5987.0,123.02792413866408,0.2221605109691752,5727.0,65857.0,60257.0,11.0,1800000.0,8102250.0,1906.0,0.0,,,,,0.7082643084665317,1.0,0.0,0,10081900370,1,Manhattan,40.76576142116166,-74.00104935155227
118.0,0.5455950843411217,4645.636363636364,122.20852412821417,0.1008790892059374,4876.0,51102.0,27881.0,11.0,630000.0,6245100.0,1907.0,0.0,,,,,0.3622649606822575,0.6390747915932841,0.0,0,10081900270,1,Manhattan,40.75381036382756,-74.01248935626272
119.0,0.7888888888888889,9000.0,123.43,0.3969861459936806,10325.0,45000.0,35500.0,5.0,2205000.0,5554350.0,1906.0,0.0,,,,,0.9380840944967472,1.0,0.0,0,10081600160,1,Manhattan,40.772020015280745,-73.93322789130886
105.0,0.7199711985337436,2182.428571428572,86.80696471820383,0.1968103155751611,2582.0,15277.0,10999.0,7.0,261000.0,1326150.0,1920.0,0.0,,,,,0.4160293248158465,0.8624729986253845,0.0,0,10081600610,1,Manhattan,40.71105091827375,-73.98239697121566
110.0,1.0,2565.0,125.89473684210526,0.2842809364548495,2582.0,12825.0,12825.0,5.0,459000.0,1614600.0,1915.0,0.0,,,,,0.5457422703274227,1.0,0.0,1,10081600150,1,Manhattan,40.831040815323384,-73.97520414991246
115.0,0.7536418166238218,2334.0,68.926735218509,0.3146853146853147,2582.0,9336.0,7036.0,4.0,202500.0,643500.0,1910.0,0.0,,,,,0.8960616471681592,1.0,0.0,0,10081600120,1,Manhattan,40.839484314725816,-73.95720892020279
119.0,0.8785714285714286,3500.0,130.99821428571428,0.3925898662740768,3583.0,28000.0,24600.0,8.0,1440000.0,3667950.0,1906.0,0.0,,,,,0.8704127788572426,1.0,0.0,0,10083700450,1,Manhattan,40.68573287629296,-73.95793558276081
113.0,0.9510722174071072,5961.166666666667,79.74110213325132,0.3155569580309246,6419.0,71534.0,68034.0,12.0,1800000.0,5704200.0,1912.0,0.0,,,,,0.2440227848927989,1.0,0.0,0,10083700580,1,Manhattan,40.832022890283326,-74.0426663235487
105.0,0.932622500715886,4566.692307692308,86.78306129667997,0.1222814219582496,4906.0,59367.0,55367.0,13.0,630000.0,5152050.0,1920.0,0.0,,,,,0.6972583476037549,1.0,0.0,0,10083700560,1,Manhattan,40.74257356850892,-73.90688739567726
105.0,0.8706848082761722,2223.25,108.89463623074327,0.3252788104089219,2370.0,17786.0,15486.0,8.0,630000.0,1936800.0,1920.0,0.0,,,,,0.592618265191946,1.0,0.0,0,10083800340,1,Manhattan,40.82594877684914,-73.96514089240496
113.0,0.9232540291634688,7275.083333333333,110.67398998865993,0.2328722462856876,7406.0,87301.0,80601.0,12.0,2250000.0,9661950.0,1912.0,0.0,,,,,0.5260811304876233,1.0,0.0,0,10083700360,1,Manhattan,40.77967767536668,-73.9813326631411
119.0,0.9372865871922362,16693.0,126.1505571197508,0.3980019766541122,12575.0,133544.0,125169.0,8.0,6705000.0,16846650.0,1906.0,0.0,,,,,0.9983089196808032,1.0,0.0,0,10083700480,1,Manhattan,40.784538778204045,-73.94965769974151
105.0,0.8538972897947257,2281.5,90.46679815910583,0.2903343023255814,2468.0,13689.0,11689.0,6.0,359550.0,1238400.0,1920.0,0.0,,,,,0.635323937426048,1.0,0.0,0,10084100260,1,Manhattan,40.773845117528936,-73.95937289031926
110.0,0.5802728226652676,1906.0,91.3221406086044,0.3826266804550155,2074.0,9530.0,5530.0,5.0,333000.0,870300.0,1915.0,0.0,,,,,0.3830613669281429,1.0,0.0,1,10083900680,1,Manhattan,40.84370646021167,-73.9328468655255
108.0,0.9540159411404048,3837.647058823529,82.15741876149602,0.2972042649651583,4246.0,65240.0,62240.0,17.0,1593000.0,5359950.0,1917.0,0.0,,,,,0.0952339640484748,1.0,0.0,0,10084000280,1,Manhattan,40.72112059937375,-73.94430081639246
105.0,0.7457627118644068,1180.0,196.77966101694915,0.125968992248062,1760.0,5900.0,4400.0,5.0,146250.0,1161000.0,1920.0,0.0,,,,,0.9392627623680724,1.0,0.0,0,10081600790,1,Manhattan,40.81349201693675,-73.93530768855018
121.0,0.9242154065620544,20392.727272727272,192.28914051355207,0.0938927952928412,20700.0,224320.0,207320.0,11.0,4050000.0,43134300.0,1904.0,0.0,,,,,0.97687471294654,1.0,0.0,0,10082100320,1,Manhattan,40.83816650824448,-73.90365030471362
115.0,0.9125055406733604,4324.083333333333,85.17123089672185,0.1629161999796354,4784.0,51889.0,47349.0,12.0,720000.0,4419450.0,1910.0,0.0,,,,,0.4346743655561981,1.0,0.0,0,10081900500,1,Manhattan,40.81891700402702,-73.92701877255145
117.0,0.9166666666666666,8400.0,107.96428571428572,0.1653986106516705,9200.0,100800.0,92400.0,12.0,1800000.0,10882800.0,1908.0,0.0,,,,,0.9843397056483876,1.0,0.0,0,10082200150,1,Manhattan,40.89933494571617,-73.97922431101642
109.0,0.8890207715133531,28083.33333333333,106.14525222551929,0.1761205671082261,24687.0,337000.0,299600.0,12.0,6300000.0,35770950.0,1916.0,0.0,,,,,0.5182371579883882,1.0,0.0,0,10082500120,1,Manhattan,40.75665266186376,-74.02734505780384
105.0,0.8526652452025586,6700.0,111.78997867803838,0.1991245386662089,7357.0,46900.0,39990.0,7.0,1044000.0,5242950.0,1920.0,0.0,,,,,0.0551979275481893,1.0,0.0,1,10082500090,1,Manhattan,40.830965241129675,-73.88781010334976
115.0,0.854022057267147,11417.25,100.84740195756422,0.1172485669619593,11200.0,137007.0,117007.0,12.0,1620000.0,13816800.0,1910.0,0.0,,,,,0.6870473795503111,1.0,0.0,0,10082300290,1,Manhattan,40.777795468232924,-73.98308616866736
119.0,0.921622854736251,21917.69230769231,169.4421436844137,0.1864158751759299,19751.0,284930.0,262598.0,13.0,9000000.0,48279150.0,1906.0,0.0,,,,,0.0806045975254816,1.0,0.0,0,10082400150,1,Manhattan,40.84477030381763,-73.99485537066802
113.0,0.8257382959546153,7941.473684210527,146.54644504533164,0.183157637673491,7112.0,150888.0,124594.0,19.0,4050000.0,22112100.0,1912.0,0.0,,,,,0.5980400589211305,0.953521817507025,0.0,0,10082800350,1,Manhattan,40.78271555021393,-74.05803634088822
125.0,0.8400170648464164,4018.285714285714,137.58532423208192,0.191860465116279,4906.0,28128.0,23628.0,7.0,742500.0,3870000.0,1900.0,0.0,,,,,0.4741186537559355,1.0,0.0,0,10082800170,1,Manhattan,40.763706210906875,-73.9542763447344
118.0,0.9,4545.454545454545,127.602,0.2489772887572295,4906.0,50000.0,45000.0,11.0,1588500.0,6380100.0,1907.0,0.0,,,,,0.4677834124429059,1.0,0.0,0,10082700120,1,Manhattan,40.84840361019358,-73.96375566980231
113.0,0.9166666666666666,10000.0,108.675,0.2325741890959282,10270.0,120000.0,110000.0,12.0,3033000.0,13041000.0,1912.0,0.0,,,,,0.9140903978003392,1.0,0.0,0,10083900730,1,Manhattan,40.75852190304905,-74.04695574681247
95.0,0.8588069184609954,1888.6666666666667,109.00547123190964,0.4371584699453552,2074.0,11332.0,9732.0,6.0,540000.0,1235250.0,1930.0,0.0,,,,,0.2055538747051742,1.0,0.0,0,10083900690,1,Manhattan,40.71246371205497,-73.94853629789334
115.0,1.0,5037.416666666667,91.33401710532846,0.3602575597033173,5555.0,60449.0,60449.0,12.0,1989000.0,5521050.0,1910.0,0.0,,,,,0.1458827206694519,1.0,0.0,1,10084000310,1,Manhattan,40.75725765584131,-73.99610959603507
109.0,0.9173888880544332,5548.083333333333,53.700977815161394,0.5198237885462555,6123.0,66577.0,61077.0,12.0,1858500.0,3575250.0,1916.0,0.0,,,,,0.3678012517197113,1.0,0.0,0,10083900700,1,Manhattan,40.81405164732942,-73.83668424963557
100.0,0.7701809824763,4351.25,354.15685147946,0.1883486640385457,4394.0,17405.0,13405.0,4.0,1161000.0,6164100.0,1925.0,0.0,,,,,0.2124253864505676,1.0,0.0,0,10083900010,1,Manhattan,40.852701937579354,-73.99966805960455
105.0,0.76,5000.0,140.814,0.5228173335037709,8774.0,25000.0,19000.0,5.0,1840500.0,3520350.0,1920.0,0.0,,,,,0.1293934757891608,1.0,0.0,1,10084000040,1,Manhattan,40.78865646876482,-73.99295966660989
105.0,0.8854218355124226,49518.28571428572,330.1176621623181,0.0710070806517896,51271.0,693256.0,613824.0,14.0,16250400.0,228856050.0,1920.0,0.0,,,,,0.0823168300629119,1.0,0.0,0,10084000420,1,Manhattan,40.8490098533617,-74.01493881121272
109.0,0.7025725040469643,4272.75,98.27101983500089,0.2581048495132624,4345.0,51273.0,36023.0,12.0,1300500.0,5038650.0,1916.0,0.0,,,,,0.4445474471911238,1.0,0.0,0,10084000580,1,Manhattan,40.715191253926115,-73.9073061739479
105.0,0.8482242097499663,8022.25,158.99373617127364,0.1725810719430806,9529.0,96267.0,81656.0,12.0,2641500.0,15305850.0,1920.0,0.0,,,,,0.9965388159325138,1.0,0.0,0,10082600690,1,Manhattan,40.7609368267591,-73.98983878972324
118.0,0.8937018336433696,7839.583333333333,175.8862609619984,0.2632580908349197,9875.0,94075.0,84075.0,12.0,4356000.0,16546500.0,1907.0,0.0,,,,,0.0859792520752049,1.0,0.0,0,10082600190,1,Manhattan,40.76867124414229,-74.00744570768828
116.0,0.913780940885078,5315.916666666667,109.35555172359736,0.1722358405367049,5777.0,63791.0,58291.0,12.0,1201500.0,6975900.0,1909.0,0.0,,,,,0.5283866864566378,1.0,0.0,0,10082800640,1,Manhattan,40.777372028626374,-73.93585224950397
112.0,0.938811723673744,4085.75,96.46102306798018,0.356811532148719,4938.0,65372.0,61372.0,16.0,2250000.0,6305850.0,1913.0,0.0,,,,,0.6367183453950431,1.0,0.0,0,10082600630,1,Manhattan,40.78730471941251,-74.04021764677066
116.0,0.875,7333.333333333333,77.79375,0.2379543811214093,6970.0,88000.0,77000.0,12.0,1629000.0,6845850.0,1909.0,0.0,,,,,0.8284749372807384,1.0,0.0,0,10082700640,1,Manhattan,40.81764554786961,-73.93994447268754
95.0,0.4530106921778278,2665.5,290.0815981992122,0.1454968718172559,3985.0,10662.0,4830.0,4.0,450000.0,3092850.0,1930.0,0.0,,,,,0.7993191951677768,1.0,0.0,1,10082800510,1,Manhattan,40.760859658091476,-73.88213001416996
115.0,0.4973298644392715,2434.333333333333,89.37765301930713,0.4412271630472251,2716.0,14606.0,7264.0,6.0,576000.0,1305450.0,1910.0,0.0,,,,,0.4627604239444698,1.0,0.0,0,10082900630,1,Manhattan,40.79005143434765,-73.94286960835824
85.0,0.8053327041057102,1695.2,128.58659745162814,0.2518579686209744,2222.0,8476.0,6826.0,5.0,274500.0,1089900.0,1940.0,0.0,,,,,0.8123328554660267,1.0,0.0,0,10082900620,1,Manhattan,40.780843855483795,-73.939305084187
129.0,0.9443134171907756,11448.0,127.86704009433964,0.3323918765730974,13898.0,183168.0,172968.0,16.0,7785000.0,23421150.0,1896.0,0.0,,,,,0.663962284416772,1.0,0.0,0,10082700490,1,Manhattan,40.73680550480544,-73.92769698915463
116.0,0.890200384298655,8279.545454545454,170.09332967334615,0.1853304284676833,9875.0,91075.0,81075.0,11.0,2871000.0,15491250.0,1909.0,0.0,,,,,0.4061565444386774,1.0,0.0,0,10082700080,1,Manhattan,40.77741666554593,-73.88571459856622
124.0,0.9152532796980756,8849.9,112.63856088769364,0.2708559046587215,8098.0,88499.0,80999.0,10.0,2700000.0,9968400.0,1901.0,0.0,,,,,0.0696284845538347,1.0,0.0,0,10082400320,1,Manhattan,40.775917023505144,-73.91070530199904
85.0,0.3933649289099526,4388.8,305.2018775063799,0.1007861318282604,6240.0,21944.0,8632.0,5.0,675000.0,6697350.0,1940.0,0.0,,,,,0.7672414251199391,0.6540284360189573,0.0,0,10082300430,1,Manhattan,40.77484597174985,-73.94921651388634
115.0,0.8064806480648065,2222.0,51.885688568856885,0.7572209211553473,2469.0,11110.0,8960.0,5.0,436500.0,576450.0,1910.0,0.0,,,,,0.2836298451842094,1.0,0.0,0,10082900650,1,Manhattan,40.78468797282907,-73.9260054299682
115.0,0.8014629049111808,1914.0,109.89028213166144,0.3808301240907146,2570.0,9570.0,7670.0,5.0,400500.0,1051650.0,1910.0,0.0,,,,,0.4544458061650235,1.0,0.0,1,10082900670,1,Manhattan,40.786883677030666,-74.01549674627326
114.0,0.9365437495593316,8864.375,146.30790382852712,0.1301151519094398,9776.0,141830.0,132830.0,16.0,2700000.0,20750850.0,1911.0,0.0,,,,,0.2679871190272205,1.0,0.0,0,10082900680,1,Manhattan,40.76148524104463,-73.93238532046263
105.0,0.7709311648150269,5238.6,74.85396861756958,0.6472343355519853,6020.0,26193.0,20193.0,5.0,1269000.0,1960650.0,1920.0,0.0,,,,,0.8781769663632831,1.0,0.0,0,10082900300,1,Manhattan,40.84673573669856,-74.02147779855919
110.0,0.7538048343777977,2234.0,126.04632945389436,0.3016380343587694,2472.0,8936.0,6736.0,4.0,339750.0,1126350.0,1915.0,0.0,,,,,0.4863669329350911,1.0,0.0,0,10082900450,1,Manhattan,40.72462596853985,-73.98955112093158
110.0,0.873015873015873,2863.6363636363635,72.07142857142857,0.3409316154608523,3133.0,31500.0,27500.0,11.0,774000.0,2270250.0,1915.0,0.0,,,,,0.7890966407932849,1.0,0.0,0,10082900400,1,Manhattan,40.7470514945765,-74.12532810875716
4.0,0.851998666320898,2076.3846153846152,192.04979068647427,0.2144097222222222,2475.0,26993.0,22998.0,13.0,1111500.0,5184000.0,2021.0,0.0,,,,,0.4307628194808121,1.0,0.0,0,10082900280,1,Manhattan,40.922098181211176,-73.95112851703162
118.0,0.9080417490459332,5931.545454545455,133.8268426134535,0.1443001443001443,6325.0,65247.0,59247.0,11.0,1260000.0,8731800.0,1907.0,0.0,,,,,0.0725485813650538,1.0,0.0,0,10082900360,1,Manhattan,40.73120043225054,-74.00339360055541
125.0,0.8378728923476005,3598.0,163.27821011673151,0.2170305119366781,4290.0,21588.0,18088.0,6.0,765000.0,3524850.0,1900.0,0.0,,,,,0.2089938401002145,1.0,0.0,0,10082400370,1,Manhattan,40.71541226626451,-73.91564273923977
117.0,0.9126090180431482,9440.333333333334,101.41723456092652,0.352512631702636,10377.0,113284.0,103384.0,12.0,4050000.0,11488950.0,1908.0,0.0,,,,,0.98730279953223,1.0,0.0,0,10082300240,1,Manhattan,40.819823837250055,-73.95169036946973
115.0,0.8224810054675851,2011.857142857143,257.03330256337426,0.1648433615116857,3120.0,14083.0,11583.0,7.0,596700.0,3619800.0,1910.0,0.0,,,,,0.29555920329307,1.0,0.0,0,10082300420,1,Manhattan,40.679244007311304,-73.91499520526492
114.0,0.9156932939629115,9567.25,156.69863335859313,0.1956075841712942,9875.0,114807.0,105128.0,12.0,3519000.0,17990100.0,1911.0,0.0,,,,,0.0090880580547181,1.0,0.0,0,10082600570,1,Manhattan,40.771336304501375,-74.02537982723362
114.0,0.4136366740263583,36610.833333333336,285.38001047048914,0.2261198315467075,55960.0,439330.0,181723.0,12.0,28350000.0,125376000.0,1911.0,0.0,,,,,0.6038435516952643,1.0,0.0,0,10082400280,1,Manhattan,40.89039124625382,-73.91928069814202
115.0,0.9225691554230628,4304.916666666667,207.0336243442576,0.1262254386333992,4987.0,51659.0,47659.0,12.0,1350000.0,10695150.0,1910.0,0.0,,,,,0.1012731636808332,1.0,0.0,1,10082600260,1,Manhattan,40.705853203892325,-73.86590718278183
112.0,0.90567461515243,2208.6666666666665,115.30146392997284,0.204682668237373,2469.0,26504.0,24004.0,12.0,625500.0,3055950.0,1913.0,0.0,,,,,0.559082526604848,1.0,0.0,0,10082700270,1,Manhattan,40.684001775713064,-73.9329920850034
113.0,0.8665327300914354,5267.833333333333,115.71408232353592,0.3463549677022454,6182.0,63214.0,54777.0,12.0,2533500.0,7314750.0,1912.0,0.0,,,,,0.0801724854777156,1.0,0.0,0,10082600130,1,Manhattan,40.708140939902115,-73.93168254956538
110.0,0.8181818181818182,3800.0,85.88755980861244,0.250689395838556,4551.0,41800.0,34200.0,11.0,900000.0,3590100.0,1915.0,0.0,,,,,0.6661673626069836,0.9090909090909092,0.0,0,10082600110,1,Manhattan,40.82801797841735,-73.96272011618025
115.0,0.6424627940470475,1666.4,83.28132501200191,0.1776913099870298,2469.0,8332.0,5353.0,5.0,123300.0,693900.0,1910.0,0.0,,,,,0.9462436604209558,0.6424627940470475,0.0,1,10074500300,1,Manhattan,40.839338835999285,-73.99743343902827
125.0,0.8064087908846196,9039.666666666666,94.89841070835944,0.1302675292883371,8500.0,54238.0,43738.0,6.0,670500.0,5147100.0,1900.0,0.0,,,,,0.73819599306828,0.9631254839780228,0.0,0,10054000300,1,Manhattan,40.75747056015107,-73.93314038136492
78.0,0.0,5500.0,63.49090909090909,0.1791237113402062,5551.0,11000.0,0.0,2.0,125100.0,698400.0,1947.0,0.0,,,,,0.3630114108381809,1.0,0.0,1,10163400010,1,Manhattan,40.81726062020005,-74.0465041455201
125.0,0.7376185458377239,1898.0,261.65437302423607,0.0724900326205146,2500.0,9490.0,7000.0,5.0,180000.0,2483100.0,1900.0,0.0,,,,,0.636182894296341,1.0,0.0,0,10049200270,1,Manhattan,40.8526127663756,-73.99208775624604
115.0,0.875,1276.0,134.18887147335423,0.4060446780551905,1552.0,5104.0,4466.0,4.0,278100.0,684900.0,1910.0,0.0,,,,,0.7922554778776556,0.875,0.0,1,10074200430,1,Manhattan,40.87246732072149,-74.05975284011686
99.0,0.9198910518304896,24966.0,174.0852559480894,0.0379640894226869,25100.0,299592.0,275592.0,12.0,1980000.0,52154550.0,1926.0,0.0,,,,,0.0617368076699558,1.0,0.0,0,10058100630,1,Manhattan,40.770783235941,-74.00638281886575
115.0,0.8371040723981901,2578.333333333333,121.9683257918552,0.3577390889577868,2814.0,15470.0,12950.0,6.0,675000.0,1886850.0,1910.0,0.0,,,,,0.4215980558742985,1.0,0.0,1,10087900140,1,Manhattan,40.6680264141165,-73.93909774540532
115.0,1.0,7104.3,185.87686330813733,0.1090475379110581,6526.0,71043.0,71043.0,10.0,1440000.0,13205250.0,1910.0,0.0,,,,,0.8368165270084065,1.0,0.0,0,10088100290,1,Manhattan,40.742056053879516,-73.94593033118898
